User,Threshold_0.1,Threshold_0.2,Threshold_0.30000000000000004,Threshold_0.4,Threshold_0.5,Threshold_0.6000000000000001,Threshold_0.7000000000000001,Threshold_0.8,Threshold_0.9
25,0.13924050632911392,0.13924050632911392,0.22929380993897125,0.420327868852459,0.5252416756176155,0.47998200629779575,0.543010752688172,0.543010752688172,0.456
26,0.2051948051948052,0.3882575757575758,0.6628099173553719,0.7841269841269841,0.734375,0.47692307692307695,0.47692307692307695,0.47692307692307695,0.47692307692307695
27,0.15720808871493802,0.15720808871493802,0.22041964092580574,0.6470588235294117,0.9203747072599531,0.8172043010752688,0.46875,0.46875,0.46875
28,0.13924050632911392,0.24444444444444444,0.3644859813084112,0.45161290322580644,1.0,1.0,1.0,1.0,1.0
29,0.27800650054171183,0.7956730769230769,1.0,0.8319327731092437,0.6814988290398126,0.456,0.456,0.456,0.456
30,0.11688311688311688,0.11688311688311688,0.11688311688311688,0.11688311688311688,0.11688311688311688,0.4887218045112782,0.4603174603174603,0.4645669291338583,0.4645669291338583
31,0.15,0.18832891246684352,0.4164408310749774,0.6974789915966386,0.7166666666666667,0.7166666666666667,0.45161290322580644,0.45161290322580644,0.45161290322580644
32,0.20930232558139536,0.20930232558139536,0.20930232558139536,0.5726977248104008,0.9814359814359814,0.9607843137254901,0.577639751552795,0.423728813559322,0.423728813559322
33,0.219068255687974,0.2326388888888889,0.6814414414414414,0.892063492063492,0.47692307692307695,0.47692307692307695,0.47692307692307695,0.47692307692307695,0.47692307692307695
34,0.08108108108108109,0.08108108108108109,0.08108108108108109,0.08108108108108109,0.21635138073494237,0.5896551724137931,0.6234772978959026,0.47692307692307695,0.47692307692307695
35,0.1736111111111111,0.3050663187649489,0.39285714285714285,0.7151144054141154,0.871939736346516,0.7527272727272727,0.7527272727272727,0.7527272727272727,0.46875
36,0.5147808358817534,0.9342995169082126,0.9840487919305654,0.9840487919305654,0.9227097067515344,0.356060606060606,0.28595848595848594,0.2608695652173913,0.2608695652173913
37,0.21635138073494237,0.5285680133875209,0.7284178187403993,0.915527950310559,0.8991596638655461,0.8126721763085399,0.6344086021505376,0.4603174603174603,0.4603174603174603
38,0.20930232558139536,0.20930232558139536,0.31313131313131315,0.6392572944297081,0.7984189723320159,0.8653465346534654,0.8955453149001535,0.577639751552795,0.423728813559322
39,0.10526315789473684,0.4280518299613548,0.5408852213053263,0.6866359447004609,0.8168526356290882,1.0,1.0,1.0,0.5835520559930009
40,0.45098039215686275,0.6866359447004609,0.8592132505175983,0.935969868173258,0.9203747072599531,0.9203747072599531,0.8172043010752688,0.5835520559930009,0.46875
