User,Threshold_0.1,Threshold_0.2,Threshold_0.30000000000000004,Threshold_0.4,Threshold_0.5,Threshold_0.6000000000000001,Threshold_0.7000000000000001,Threshold_0.8,Threshold_0.9
18,0.985495059911709,0.985495059911709,0.985495059911709,0.985495059911709,0.985495059911709,0.985495059911709,0.985495059911709,0.985495059911709,0.8215517241379311
19,0.8995695839311334,0.8995695839311334,0.8995695839311334,0.8995695839311334,0.8995695839311334,0.8995695839311334,0.8995695839311334,0.8995695839311334,0.8995695839311334
20,0.09538461538461539,0.09538461538461539,0.4191522762951334,0.5649600473512874,0.5982142857142857,0.5982142857142857,0.5982142857142857,0.5982142857142857,0.5982142857142857
21,0.09722222222222222,0.09722222222222222,0.09722222222222222,0.09722222222222222,0.28809523809523807,0.28809523809523807,0.30174265934590594,0.4030776867709109,0.6269132653061225
22,0.4645669291338583,0.4925373134328358,0.4962962962962963,0.4962962962962963,0.4962962962962963,0.4962962962962963,0.4962962962962963,0.4962962962962963,0.4962962962962963
23,0.2885789014821273,0.2885789014821273,0.3014207650273224,0.4306976744186047,0.5177304964539007,0.5177304964539007,0.5395833333333333,1.0,0.9574734208880551
24,1.0,1.0,1.0,1.0,1.0,1.0,0.8295739348370927,0.8295739348370927,0.8295739348370927
25,1.0,1.0,1.0,1.0,1.0,0.6172607879924954,0.543010752688172,0.543010752688172,0.543010752688172
26,0.9574734208880551,0.9574734208880551,0.9574734208880551,0.9574734208880551,0.9574734208880551,0.9574734208880551,0.9574734208880551,0.9574734208880551,0.9574734208880551
27,0.15720808871493802,0.15720808871493802,0.15720808871493802,0.15720808871493802,0.15720808871493802,0.15720808871493802,0.15720808871493802,0.15720808871493802,0.15720808871493802
28,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
29,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
30,0.11688311688311688,0.11688311688311688,0.11688311688311688,0.11688311688311688,0.11688311688311688,0.11688311688311688,0.11688311688311688,0.11688311688311688,0.11688311688311688
31,0.15,0.15,0.15,0.15,0.18832891246684352,0.3369447453954496,0.607843137254902,0.746583850931677,0.7166666666666667
32,0.20930232558139536,0.20930232558139536,0.20930232558139536,0.20930232558139536,0.20930232558139536,0.20930232558139536,0.20930232558139536,0.20930232558139536,0.20930232558139536
33,0.2326388888888889,0.4415458937198068,0.4937098844672657,0.4937098844672657,0.4887218045112782,0.6458333333333334,0.892063492063492,0.892063492063492,0.892063492063492
34,0.08108108108108109,0.08108108108108109,0.08108108108108109,0.08108108108108109,0.08108108108108109,0.08108108108108109,0.08108108108108109,0.08108108108108109,0.08108108108108109
35,0.8827586206896552,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
36,0.9840487919305654,0.9840487919305654,0.9840487919305654,0.9840487919305654,0.9840487919305654,0.9840487919305654,0.9840487919305654,0.9840487919305654,0.9840487919305654
37,0.41624477217697553,0.5374149659863945,0.6458333333333333,0.8284684684684684,0.8915470494417863,0.9413793103448276,0.9694107062528114,0.935969868173258,0.8583333333333334
38,0.20930232558139536,0.20930232558139536,0.20930232558139536,0.20930232558139536,0.20930232558139536,0.20930232558139536,0.31313131313131315,0.31313131313131315,0.43679163034001744
39,0.2051948051948052,0.4736101337086559,0.575,0.6866359447004609,0.7301587301587301,0.8827586206896552,1.0,1.0,1.0
40,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.962534435261708
